Typ kvalifikace,Titul,1. stupeň ZŠ,2. stupeň ZŠ,SŠ,Specializace,Typ ostatní kvalifikace,Název,Vysoká škola,Fakulta,Cena,Město,SDS / semestr,P,DF,K,jednoobor,dvouobor,Odkaz na více info,Poznámka,ČJL,AJ,NJ,FJ,ŠJ,RJ,M,IKT,D,OV ,ZSV,F,CH,PŘ,Z,HV,VV,VKZ,TV,ČSP,DV,ETV,FAV,TPV,OSV,VDO,EGS,MKV,ENV,MV,ODBP,PV,ODBV,NOVÁ AKREDITACE DO 2021
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství anglického jazyka pro základní školy,Masarykova univerzita,Pedagogická fakulta,48 000 Kč,Brno,6,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-anglickeho-jazyka-pro-zakladni-skoly,,0,AJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství dějepisu pro základní školy ,Masarykova univerzita,Pedagogická fakulta,30 000 Kč,Brno,6,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-dejepisu-pro-zakladni-skoly,,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství ruského jazyka pro základní školy,Masarykova univerzita,Pedagogická fakulta,36 000 Kč,Brno,6,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-ruskeho-jazyka-pro-zakladni-skoly,,0,0,0,0,0,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství výtvarné výchovy pro základní školy,Masarykova univerzita,Pedagogická fakulta,51 000 Kč,Brno,6,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-vytvarne-vychovy-pro-zakladni-skoly,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství zeměpisu pro základní školy,Masarykova univerzita,Pedagogická fakulta,36 000 Kč,Brno,6,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-zemepisu-pro-zakladni-skoly,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Výtvarná výchova na střední škole,Masarykova univerzita,Pedagogická fakulta,51 000 Kč,Brno,6,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/vytvarna-vychova-na-stredni-skole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství anglického jazyka pro střední školy,Masarykova univerzita,Pedagogická fakulta,16 000 Kč,Brno,2,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-anglickeho-jazyka-pro-stredni-skoly,,0,AJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství českého jazyka a literatury pro střední školy,Masarykova univerzita,Pedagogická fakulta,16 000 Kč,Brno,2,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-ceskeho-jazyka-a-literatury-pro-stredni-skoly,,ČJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství dějepisu pro střední školy,Masarykova univerzita,Pedagogická fakulta,14 000 Kč,Brno,2,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-dejepisu-pro-stredni-skoly,,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství francouzského jazyka pro střední školy,Masarykova univerzita,Pedagogická fakulta,15 000 Kč,Brno,2,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-francouzskeho-jazyka-pro-stredni-skoly,,0,0,0,FJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství matematiky pro střední školy,Masarykova univerzita,Pedagogická fakulta,21 000 Kč,Brno,3,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-matematiky-pro-stredni-skoly,,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství německého jazyka pro střední školy,Masarykova univerzita,Pedagogická fakulta,16 000 Kč,Brno,2,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-nemeckeho-jazyka-pro-stredni-skoly,,0,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství ruského jazyka pro střední školy,Masarykova univerzita,Pedagogická fakulta,16 000 Kč,Brno,2,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-ruskeho-jazyka-pro-stredni-skoly,,0,0,0,0,0,RJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství výtvarné výchovy pro střední školy,Masarykova univerzita,Pedagogická fakulta,17 000 Kč,Brno,2,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-vytvarne-vychovy-pro-stredni-skoly,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Učitelství základů společenských věd pro střední školy,Masarykova univerzita,Pedagogická fakulta,13 800 Kč,Brno,2,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/ucitelstvi-zakladu-spolecenskych-ved-pro-stredni-skoly,,0,0,0,0,0,0,0,0,0,OV,ZSV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),ZSS Hudební výchova pro střední školy,Masarykova univerzita,Pedagogická fakulta,13 000 Kč,Brno,2,0,0,K,1,0,https://www.ped.muni.cz/czv/pro-zajemce-o-czv/programy-czv/zss-hudebni-vychova-pro-ss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Titul,Bc.,0,0,SŠ,Učitelství,0,Učitelství odborných předmětů,České vysoké učení technické v Praze,Masarykův ústav vyšších studií ,0 Kč,Praha,6,P,0,K,1,0,https://www.muvs.cvut.cz/zajemci-o-studium/bakalarske-studium/ucitelstvi-odbornych-predmetu/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,0
Titul,Bc.,0,0,SŠ,Učitelství,0,Učitelství praktického vyučování a odborného výcviku,České vysoké učení technické v Praze,Masarykův ústav vyšších studií ,0 Kč,Praha,6,0,0,K,1,0,https://www.muvs.cvut.cz/zajemci-o-studium/bakalarske-studium/ucitelstvi-praktickeho-vyucovani-a-odborneho-vycviku/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PV,ODBV,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium předmětu Písemná a elektronická komunikace,Mendelova univerzita v Brně,Institut celoživotního vzdělávání,18 900 Kč,Brno,4,0,0,K,1,0,https://icv.mendelu.cz/26059n-rozsirujici-studium-predmetu-pisemna-a-elektronicka-komunikace,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium informatiky,Mendelova univerzita v Brně,Institut celoživotního vzdělávání,29 000 Kč,Brno,4,0,0,K,1,0,https://icv.mendelu.cz/31917n-rozsirujici-studium-informatiky,,0,0,0,0,0,0,0,IKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,0,SŠ,0,0,Učitelství odborných předmětů střední školy,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Pedagogická fakulta,19 500 Kč,Ústí nad Labem,3,0,0,K,1,0,https://www.pf.ujep.cz/cs/2780/studium-v-oblasti-pedagogickych-ved-ucitelstvi-odbornych-predmetu-stredni-skoly-e-prihlaska-spv-u,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,0,0,0,Učitelství druhého stupně základní školy a všeobecně vzdělávacích předmětů střední školy,Univerzita Jana Evangelisty Purkyně v Ústí nad Labem,Pedagogická fakulta,19 500 Kč,Ústí nad Labem,3,0,0,K,1,0,https://www.pf.ujep.cz/cs/2778/studium-v-oblasti-pedagogickych-ved-ucitelstvi-druheho-stupne-zakladni-skoly-a-vseobecne-vzdelavacich-predmetu-stredni-skoly-e-prihlaska-spv-u,,ČJL,0,0,0,0,0,M,IKT,D,OV,ZSV,F,CH,PŘ,Z,0,0,VKZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium anglického jazyka pro 2. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,24 000 Kč,Liberec,5,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RAJ2_2019_finalni.pdf,,0,AJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium německého jazyka pro 2. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,22 000 Kč,Liberec,5,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RNJ2_2019_finalni.pdf,,0,0,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium dějepisu pro 2. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,22 000 Kč,Liberec,5,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RDE2_2019_finalni.pdf,,0,0,0,0,0,0,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium českého jazyka a literatury pro 2. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,24 000 Kč,Liberec,5,0,0,K,1,0,https://www.fp.tul.cz/images/fakulta/dalsi-vzdelavani/studijni-programy/2019/RCJL2_2019_finalni.pdf,,ČJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,1. stupeň ZŠ,0,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium učitelství pro 1. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,22 000 Kč,Liberec,3,0,0,K,1,0,https://kpv.fp.tul.cz/images/rozvrhy/R1ST_2019_web_19-03-28.pdf,,ČJL,0,0,0,0,0,M,0,0,0,0,0,0,0,0,HV,VV,0,TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium učitelství pro 2. stupeň ZŠ - fyzika,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,21 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RFY2_2019_FINALNI.pdf,,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium zeměpisu pro 2. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,21 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RSZ_ZS_2019_finalni.pdf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium informatiky pro 2. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,20 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RIF2_2019_finalni.pdf,,0,0,0,0,0,0,0,IKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium učitelství pro 2. stupeň ZŠ - matematika,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,22 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RMA2_2019_finalni.pdf,,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium hudební výchovy pro 2. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,24 000 Kč,Liberec,5,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/HVZS_2019_finalni.pdf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium občanské výchovy pro 2. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,20 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/ROV2_2019_finalni.pdf,,0,0,0,0,0,0,0,0,0,OV,ZSV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium tělesné výchovy pro 2. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,23 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RTV2_2019_finalni.pdf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,0,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium výtvarné výchovy pro 2. stupeň ZŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,23 000 Kč,Liberec,5,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RVV2_2019_finalni.pdf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium českého jazyka a literatury pro SŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,22 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RCJL3_2019_finalni.pdf,,ČJL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium učitelství pro střední školy - fyzika,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,21 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/RFY3_2016.pdf,,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium učitelství pro střední školy - informatika,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,20 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RIF3_2019_finalni.pdf,,0,0,0,0,0,0,0,IKT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium učitelství pro střední školy - matematika,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,22 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RMA3_2019_finalni.pdf,,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium základů společenských věd pro SŠ,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,20 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RZSV_2019_finalni.pdf,,0,0,0,0,0,0,0,0,0,OV,ZSV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,doplňující studium k rozšíření odborné kvalifikace (DVPP),Rozšiřující studium zeměpisu pro střední školy,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,21 000 Kč,Liberec,4,0,0,K,1,0,https://www.fp.tul.cz/soubory/fakulta/dalsi-vzdelavani/studijni-programy/2019/RSZ_SS_2019_finalni.pdf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Studium v oblasti pedagogických věd – učitel,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,21 600 Kč,Liberec,4,0,0,K,1,0,https://cdv.tul.cz/studium-v-oblasti-pedagogickych-ved-ucitel/,,0,0,0,0,0,0,0,IKT,0,0,0,F,CH,PŘ,Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,0
Ostatní kvalifikace,,0,0,SŠ,0,studium pedagogiky,Studium pedagogiky pro učitele,Technická univerzita v Liberci,Fakulta přírodovědně-humanitní a pedagogická,10 500 Kč,Liberec,4,0,0,K,1,0,https://cdv.tul.cz/studium-pedagogiky-pro-ucitele/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,PV,ODBV,0
Kurz CŽV,,0,0,SŠ,0,0,Studium pedagogiky pro učitele odborného výcviku a učitele praktického vyučování,Univerzita Tomáše Bati ve Zlíně,Fakulta humanitních studií,11 000 Kč,Zlín,2,0,0,K,1,0,https://fhs.utb.cz/aktuality-ustavy/aktuality-usp/studium-pedagogiky-pro-ucitele-odborneho-vycviku-a-ucitele-praktickeho-vyucovani,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PV,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Studium v oblasti pedagogických věd pro učitele 2. stupně ZŠ a SŠ,Univerzita Tomáše Bati ve Zlíně,Fakulta humanitních studií,19 000 Kč,Zlín,3,0,0,K,1,0,https://fhs.utb.cz/aktuality-ustavy/aktuality-usp/studium-v-oblasti-pedagogickych-ved-pro-ucitele-2-stupne-zs-a-ss,,ČJL,AJ,NJ,FJ,0,RJ,M,IKT,D,OV,ZSV,F,CH,PŘ,Z,HV,VV,VKZ,TV,ČSP,0,ETV,0,0,0,0,0,0,0,0,ODBP,0,0,0
Ostatní kvalifikace,,0,2. stupeň ZŠ,SŠ,0,studium pedagogiky,Studium pedagogiky,Slezská univerzita v Opavě,Centrum celoživotního vzdělávání,12 500 Kč,Opava,3,0,0,K,1,0,https://czv.slu.cz/course/374-studium-pedagogiky,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,PV,0,0
Kurz CŽV,,0,0,SŠ,0,0,Doplňující pedagogické studium,Vysoká škola ekonomická v Praze,Fakulta financí a účetnictví,19 900 Kč,Praha,2,0,0,K,1,0,https://kdep.vse.cz/akce-pro-verejnost/doplnujici-pedagogicke-studium/soucasna-uprava/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ODBP,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,0,Učitelství chemie pro střední školy – studium v oblasti pedagogických věd,Vysoká škola chemicko-technologická v Praze,Celoškolská pracoviště,22 000 Kč,Praha,3,P,0,0,1,0,https://student.vscht.cz/prijimacky/index.php?do=detail_kurz&cid=1,,0,0,0,0,0,0,0,0,0,0,0,0,CH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,doplňující didaktické studium příslušného jazyka,Doplňující didaktické studium angličtiny,Vysoká škola chemicko-technologická v Praze,Ústav ekonomiky a managementu,5 900 Kč,Praha,1,P,0,K,1,0,https://cv.vscht.cz/kurzy-cv/ustavu-ekonomiky-a-managementu/doplnujici-didakticke-studium-anglictiny?after_login_redirect=http%3A%2F%2Fcv.vscht.cz%2Fkurzy-cv%2Fustavu-ekonomiky-a-managementu%2Fdoplnujici-didakticke-studium-anglictiny&cms-login=1,,0,AJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurz CŽV,,0,2. stupeň ZŠ,SŠ,0,doplňující didaktické studium příslušného jazyka,Rozšiřující studium angličtiny,Vysoká škola chemicko-technologická v Praze,Ústav ekonomiky a managementu,49 000 Kč,Praha,4,0,0,K,1,0,https://cv.vscht.cz/kurzy-cv/ustavu-ekonomiky-a-managementu/rozsirujici-studium-anglictiny,,0,AJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Titul,Bc.,1. stupeň ZŠ,2. stupeň ZŠ,SŠ,Vychovatelství,0,Vychovatelství,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,6,0,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=detail_obor&id_obor=26649,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Titul,Mgr.,1. stupeň ZŠ,2. stupeň ZŠ,SŠ,Speciální pedagogika (neučitelský obor),0,Speciální pedagogika,Univerzita Karlova,Pedagogická fakulta,0 Kč,Praha,4,P,0,K,1,0,https://is.cuni.cz/studium/prijimacky/index.php?do=obory&fakulta=11410&fst=&druh=&stupr=&obor1=0111TA190014&obor2=&iscedkod=&jazyk=&delka=&fulltext=&zobraz=Zobrazeny+2+polo%C5%BEky,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
